incursion,eradication,local_quarantine,trap_density,trap_radii,education,replicate,timestep,area,c_traps,c_eradication,c_quarantine,c_industry
Perth,0.9999,0,0.0001,1,TRUE,4,20,14661,2250,2024797.5,0,204546.0163
Perth,0.9999,0,0.0001,1,TRUE,4,21,14985,2250,2024797.5,0,205159.3317
Perth,0.9999,0,0.0001,1,TRUE,4,22,15876,2250,2024797.5,0,207346.8364
Perth,0.9999,0,0.0001,1,TRUE,4,23,18144,2250,2024797.5,0,207977.4119
Perth,0.9999,0,0.0001,1,TRUE,4,24,20169,2250,2024797.5,0,208107.1657
Perth,0.9999,0,0.0001,1,TRUE,4,25,20736,2250,2024797.5,0,208031.4825
Perth,0.9999,0,0.0001,1,TRUE,4,26,19440,2250,2024797.5,0,207959.9631
Perth,0.9999,0,0.0001,1,TRUE,4,27,20736,2250,2024797.5,0,208318.2151
Perth,0.9999,0,0.0001,1,TRUE,4,28,21708,2250,4049595,0,324358.1638
Perth,0.9999,0,0.0001,1,TRUE,4,29,23895,2250,6074392.5,0,329843.3049
Perth,0.9999,0,0.0001,1,TRUE,4,30,27054,2250,6074392.5,0,490875.1149
Perth,0.9999,0,0.0001,1,TRUE,4,31,27702,2416.666667,6074392.5,0,631184.5795
Perth,0.9999,0,0.0001,1,TRUE,4,32,30294,2416.666667,6074392.5,0,672919.216
Perth,0.9999,0,0.0001,1,TRUE,4,33,32076,2416.666667,6074392.5,0,683616.8777
Perth,0.9999,0,0.0001,1,TRUE,4,34,35397,2416.666667,8099190,0,684624.5258
Perth,0.9999,0,0.0001,1,TRUE,4,35,40986,2416.666667,8099190,0,711150.1458
Perth,0.9999,0,0.0001,1,TRUE,4,36,44793,2416.666667,8099190,0,797202.2179
Perth,0.9999,0,0.0001,1,TRUE,4,37,48519,2416.666667,8099190,0,803087.5565
Perth,0.9999,0,0.0001,1,TRUE,5,1,81,2000,0,0,0
Perth,0.9999,0,0.0001,1,TRUE,5,2,486,2000,0,0,0
Perth,0.9999,0,0.0001,1,TRUE,5,3,567,2000,0,0,0
Perth,0.9999,0,0.0001,1,TRUE,5,4,648,2000,0,0,0
Perth,0.9999,0,0.0001,1,TRUE,5,5,1053,2000,0,0,12.04601847
Perth,0.9999,0,0.0001,1,TRUE,5,6,1458,2000,0,0,0
Perth,0.9999,0,0.0001,1,TRUE,5,7,2349,2000,0,0,79776.31032
Perth,0.9999,0,0.0001,1,TRUE,5,8,2835,2000,0,0,120485.2951
Perth,0.9999,0,0.0001,1,TRUE,5,9,3159,2000,0,0,122435.9725
Perth,0.9999,0,0.0001,1,TRUE,5,10,3888,2000,0,0,130802.3352
Perth,0.9999,0,0.0001,1,TRUE,5,11,5832,2000,0,0,193765.5675
Perth,0.9999,0,0.0001,1,TRUE,5,12,7209,2000,0,0,194132.3993
Perth,0.9999,0,0.0001,1,TRUE,5,13,8505,2000,0,0,191662.3813
Perth,0.9999,0,0.0001,1,TRUE,5,14,6885,2000,0,0,166685.5848
Perth,0.9999,0,0.0001,1,TRUE,5,15,8748,2000,0,0,198906.4208
Perth,0.9999,0,0.0001,1,TRUE,5,16,9882,2000,0,0,198345.3871
Perth,0.9999,0,0.0001,1,TRUE,5,17,11664,2000,0,0,201008.7678
Perth,0.9999,0,0.0001,1,TRUE,5,18,12555,2000,0,0,202904.0641
Perth,0.9999,0,0.0001,1,TRUE,5,19,13932,2000,0,0,205338.3778
Perth,0.9999,0,0.0001,1,TRUE,5,20,14499,2000,0,0,205064.1692
Perth,0.9999,0,0.0001,1,TRUE,5,21,15309,2000,0,0,248107.0056
Perth,0.9999,0,0.0001,1,TRUE,5,22,16605,2000,0,0,247068.5372
Perth,0.9999,0,0.0001,1,TRUE,5,23,17982,2000,0,0,248627.3963
Perth,0.9999,0,0.0001,1,TRUE,5,24,20898,2000,0,0,390715.6074
Perth,0.9999,0,0.0001,1,TRUE,5,25,23247,2000,0,0,390252.3463
Perth,0.9999,0,0.0001,1,TRUE,5,26,22356,2000,0,0,402668.9483
Perth,0.9999,0,0.0001,1,TRUE,5,27,25272,2000,0,0,415097.0841
Perth,0.9999,0,0.0001,1,TRUE,5,28,29241,2083.333333,0,0,442767.9964
Perth,0.9999,0,0.0001,1,TRUE,5,29,33048,2083.333333,0,0,458425.3186
Perth,0.9999,0,0.0001,1,TRUE,5,30,37017,2083.333333,0,0,463963.4804
Perth,0.9999,0,0.0001,1,TRUE,5,31,40176,2166.666667,0,0,477038.2455
Perth,0.9999,0,0.0001,1,TRUE,5,32,41877,2166.666667,0,0,535217.3421
Perth,0.9999,0,0.0001,1,TRUE,5,33,43902,2250,4049595,0,478313.4551
Perth,0.9999,0,0.0001,1,TRUE,5,34,49491,2333.333333,6074392.5,0,511186.2643
Perth,0.9999,0,0.0001,1,TRUE,5,35,56133,2416.666667,8099190,0,506734.2352
Perth,0.9999,0,0.0001,1,TRUE,5,36,62127,2416.666667,12148785,0,515435.6406
Perth,0.9999,0,0.0001,1,TRUE,5,37,68931,2583.333333,14173582.5,0,573169.2928
Perth,0.9999,0,0.0001,1,FALSE,1,1,81,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,1,2,486,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,1,3,567,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,1,4,648,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,1,5,1215,2000,0,0,19.60876261
Perth,0.9999,0,0.0001,1,FALSE,1,6,1701,2000,0,0,150.7830404
Perth,0.9999,0,0.0001,1,FALSE,1,7,2268,2000,0,0,236113.0817
Perth,0.9999,0,0.0001,1,FALSE,1,8,2673,2000,0,0,240981.4597
Perth,0.9999,0,0.0001,1,FALSE,1,9,2916,2000,0,0,243794.5094
Perth,0.9999,0,0.0001,1,FALSE,1,10,3645,2000,0,0,291369.6421
Perth,0.9999,0,0.0001,1,FALSE,1,11,5184,2000,0,0,390157.953
Perth,0.9999,0,0.0001,1,FALSE,1,12,6480,2000,0,0,390677.595
Perth,0.9999,0,0.0001,1,FALSE,1,13,7371,2000,0,0,386399.1804
Perth,0.9999,0,0.0001,1,FALSE,1,14,6075,2000,0,0,381328.1543
Perth,0.9999,0,0.0001,1,FALSE,1,15,7290,2000,0,0,388664.3741
Perth,0.9999,0,0.0001,1,FALSE,1,16,7857,2000,0,0,391832.9946
Perth,0.9999,0,0.0001,1,FALSE,1,17,10368,2083.333333,0,0,400115.7371
Perth,0.9999,0,0.0001,1,FALSE,1,18,11097,2083.333333,0,0,400351.8437
Perth,0.9999,0,0.0001,1,FALSE,1,19,13122,2083.333333,0,0,409781.3548
Perth,0.9999,0,0.0001,1,FALSE,1,20,13770,2166.666667,0,0,407902.563
Perth,0.9999,0,0.0001,1,FALSE,1,21,14013,2166.666667,2024797.5,0,409993.0726
Perth,0.9999,0,0.0001,1,FALSE,1,22,16038,2166.666667,2024797.5,0,435459.1028
Perth,0.9999,0,0.0001,1,FALSE,1,23,18630,2166.666667,4049595,0,436423.5891
Perth,0.9999,0,0.0001,1,FALSE,1,24,20817,2166.666667,4049595,0,445884.5267
Perth,0.9999,0,0.0001,1,FALSE,1,25,23085,2250,4049595,0,440106.0914
Perth,0.9999,0,0.0001,1,FALSE,1,26,22842,2250,4049595,0,451219.3224
Perth,0.9999,0,0.0001,1,FALSE,1,27,25596,2250,4049595,0,460636.3523
Perth,0.9999,0,0.0001,1,FALSE,1,28,31428,2250,4049595,0,473944.942
Perth,0.9999,0,0.0001,1,FALSE,1,29,36936,2250,4049595,0,570149.7905
Perth,0.9999,0,0.0001,1,FALSE,1,30,42039,2333.333333,4049595,0,577254.3972
Perth,0.9999,0,0.0001,1,FALSE,1,31,46575,2416.666667,4049595,0,621584.8089
Perth,0.9999,0,0.0001,1,FALSE,1,32,50382,2416.666667,4049595,0,682573.1534
Perth,0.9999,0,0.0001,1,FALSE,1,33,53541,2416.666667,4049595,0,703839.4716
Perth,0.9999,0,0.0001,1,FALSE,1,34,61641,2416.666667,10123987.5,0,750460.7842
Perth,0.9999,0,0.0001,1,FALSE,1,35,70875,2416.666667,10123987.5,0,1.09E+06
Perth,0.9999,0,0.0001,1,FALSE,1,36,80028,2416.666667,10123987.5,0,1.55E+06
Perth,0.9999,0,0.0001,1,FALSE,1,37,86832,2416.666667,10123987.5,0,1.83E+06
Perth,0.9999,0,0.0001,1,FALSE,2,1,81,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,2,2,486,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,2,3,567,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,2,4,648,2000,0,0,519.6419271
Perth,0.9999,0,0.0001,1,FALSE,2,5,1215,2000,0,0,37976.21125
Perth,0.9999,0,0.0001,1,FALSE,2,6,1701,2000,0,0,1095.506771
Perth,0.9999,0,0.0001,1,FALSE,2,7,2349,2000,0,0,161904.6154
Perth,0.9999,0,0.0001,1,FALSE,2,8,2916,2000,0,0,291109.7337
Perth,0.9999,0,0.0001,1,FALSE,2,9,3321,2000,0,0,262465.5017
Perth,0.9999,0,0.0001,1,FALSE,2,10,4293,2000,0,0,263488.6941
Perth,0.9999,0,0.0001,1,FALSE,2,11,6318,2000,0,0,268336.1188
Perth,0.9999,0,0.0001,1,FALSE,2,12,7290,2000,0,0,269434.4002
Perth,0.9999,0,0.0001,1,FALSE,2,13,9153,2000,0,0,268830.4163
Perth,0.9999,0,0.0001,1,FALSE,2,14,7695,2000,0,0,265820.4388
Perth,0.9999,0,0.0001,1,FALSE,2,15,9558,2000,0,0,352473.9548
Perth,0.9999,0,0.0001,1,FALSE,2,16,10611,2083.333333,0,0,403752.9038
Perth,0.9999,0,0.0001,1,FALSE,2,17,12474,2166.666667,0,0,407678.1394
Perth,0.9999,0,0.0001,1,FALSE,2,18,14013,2250,2024797.5,0,414366.5309
Perth,0.9999,0,0.0001,1,FALSE,2,19,15228,2250,2024797.5,0,419857.4794
Perth,0.9999,0,0.0001,1,FALSE,2,20,16362,2250,2024797.5,0,424651.7885
Perth,0.9999,0,0.0001,1,FALSE,2,21,17334,2250,4049595,0,427734.2942
Perth,0.9999,0,0.0001,1,FALSE,2,22,18630,2250,4049595,0,435567.8334
Perth,0.9999,0,0.0001,1,FALSE,2,23,20898,2250,6074392.5,0,445358.1155
Perth,0.9999,0,0.0001,1,FALSE,2,24,22194,2250,6074392.5,0,449797.7303
Perth,0.9999,0,0.0001,1,FALSE,2,25,23652,2250,6074392.5,0,455536.5864
Perth,0.9999,0,0.0001,1,FALSE,2,26,22923,2250,6074392.5,0,454093.9981
Perth,0.9999,0,0.0001,1,FALSE,2,27,25515,2250,6074392.5,0,487017.1819
Perth,0.9999,0,0.0001,1,FALSE,2,28,27783,2250,6074392.5,0,545749.0358
Perth,0.9999,0,0.0001,1,FALSE,2,29,31104,2250,6074392.5,0,507264.844
Perth,0.9999,0,0.0001,1,FALSE,2,30,34992,2250,6074392.5,0,517997.857
Perth,0.9999,0,0.0001,1,FALSE,2,31,37260,2250,6074392.5,0,531719.9642
Perth,0.9999,0,0.0001,1,FALSE,2,32,40014,2250,8099190,0,630681.9821
Perth,0.9999,0,0.0001,1,FALSE,2,33,41634,2333.333333,8099190,0,535851.5801
Perth,0.9999,0,0.0001,1,FALSE,2,34,46737,2333.333333,8099190,0,627251.9744
Perth,0.9999,0,0.0001,1,FALSE,2,35,52407,2333.333333,8099190,0,641361.4846
Perth,0.9999,0,0.0001,1,FALSE,2,36,57753,2500,8099190,0,689688.177
Perth,0.9999,0,0.0001,1,FALSE,2,37,62451,2583.333333,8099190,0,688334.5655
Perth,0.9999,0,0.0001,1,FALSE,3,1,81,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,3,2,486,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,3,3,567,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,3,4,567,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,3,5,1215,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,3,6,1620,2000,0,0,341.4657552
Perth,0.9999,0,0.0001,1,FALSE,3,7,2268,2000,0,0,159407.2043
Perth,0.9999,0,0.0001,1,FALSE,3,8,2754,2000,0,0,239952.3553
Perth,0.9999,0,0.0001,1,FALSE,3,9,3159,2000,0,0,240293.821
Perth,0.9999,0,0.0001,1,FALSE,3,10,3888,2000,0,0,288357.3962
Perth,0.9999,0,0.0001,1,FALSE,3,11,5346,2000,0,0,313065.5214
Perth,0.9999,0,0.0001,1,FALSE,3,12,6723,2000,0,0,313410.6711
Perth,0.9999,0,0.0001,1,FALSE,3,13,8586,2000,0,0,326189.7867
Perth,0.9999,0,0.0001,1,FALSE,3,14,7614,2000,0,0,389789.8431
Perth,0.9999,0,0.0001,1,FALSE,3,15,9234,2083.333333,2024797.5,0,398206.0722
Perth,0.9999,0,0.0001,1,FALSE,3,16,11178,2083.333333,2024797.5,0,408361.6506
Perth,0.9999,0,0.0001,1,FALSE,3,17,13446,2083.333333,2024797.5,0,418804.3344
Perth,0.9999,0,0.0001,1,FALSE,3,18,15552,2083.333333,2024797.5,0,429619.6875
Perth,0.9999,0,0.0001,1,FALSE,3,19,16929,2083.333333,2024797.5,0,426946.9179
Perth,0.9999,0,0.0001,1,FALSE,3,20,17982,2083.333333,2024797.5,0,428642.2753
Perth,0.9999,0,0.0001,1,FALSE,3,21,19602,2083.333333,2024797.5,0,444405.7276
Perth,0.9999,0,0.0001,1,FALSE,3,22,21789,2166.666667,2024797.5,0,445687.0942
Perth,0.9999,0,0.0001,1,FALSE,3,23,26649,2166.666667,2024797.5,0,458778.556
Perth,0.9999,0,0.0001,1,FALSE,3,24,30942,2250,4049595,0,474705.8607
Perth,0.9999,0,0.0001,1,FALSE,3,25,36045,2250,4049595,0,497249.0532
Perth,0.9999,0,0.0001,1,FALSE,3,26,38394,2250,4049595,0,703558.9653
Perth,0.9999,0,0.0001,1,FALSE,3,27,43173,2250,6074392.5,0,948962.2872
Perth,0.9999,0,0.0001,1,FALSE,3,28,49734,2250,8099190,0,723079.3653
Perth,0.9999,0,0.0001,1,FALSE,3,29,57348,2250,8099190,0,1.28E+06
Perth,0.9999,0,0.0001,1,FALSE,3,30,64557,2250,8099190,0,1.46E+06
Perth,0.9999,0,0.0001,1,FALSE,3,31,67959,2250,8099190,0,1.70E+06
Perth,0.9999,0,0.0001,1,FALSE,3,32,75411,2250,8099190,0,2.14E+06
Perth,0.9999,0,0.0001,1,FALSE,3,33,82863,2250,8099190,0,2.35E+06
Perth,0.9999,0,0.0001,1,FALSE,3,34,91611,2250,8099190,0,2.80E+06
Perth,0.9999,0,0.0001,1,FALSE,3,35,107406,2250,8099190,0,2.97E+06
Perth,0.9999,0,0.0001,1,FALSE,3,36,124011,2500,8099190,0,3.01E+06
Perth,0.9999,0,0.0001,1,FALSE,3,37,138186,2916.666667,12148785,0,3.00E+06
Perth,0.9999,0,0.0001,1,FALSE,4,1,81,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,4,2,486,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,4,3,567,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,4,4,648,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,4,5,1215,2000,0,0,736.4129395
Perth,0.9999,0,0.0001,1,FALSE,4,6,1620,2000,0,0,491.5576172
Perth,0.9999,0,0.0001,1,FALSE,4,7,2187,2000,0,0,236167.4793
Perth,0.9999,0,0.0001,1,FALSE,4,8,2268,2000,0,0,240808.1715
Perth,0.9999,0,0.0001,1,FALSE,4,9,3240,2000,0,0,241909.2624
Perth,0.9999,0,0.0001,1,FALSE,4,10,4293,2000,0,0,261500.2728
Perth,0.9999,0,0.0001,1,FALSE,4,11,6318,2000,0,0,387587.1323
Perth,0.9999,0,0.0001,1,FALSE,4,12,7452,2000,0,0,388353.194
Perth,0.9999,0,0.0001,1,FALSE,4,13,8910,2000,0,0,339057.0475
Perth,0.9999,0,0.0001,1,FALSE,4,14,7695,2000,0,0,338867.8193
Perth,0.9999,0,0.0001,1,FALSE,4,15,8748,2000,0,0,470630.7751
Perth,0.9999,0,0.0001,1,FALSE,4,16,10125,2000,0,0,350841.0867
Perth,0.9999,0,0.0001,1,FALSE,4,17,12312,2000,0,0,363849.3748
Perth,0.9999,0,0.0001,1,FALSE,4,18,14013,2083.333333,0,0,492036.146
Perth,0.9999,0,0.0001,1,FALSE,4,19,15390,2083.333333,0,0,496695.2437
Perth,0.9999,0,0.0001,1,FALSE,4,20,16362,2083.333333,2024797.5,0,496391.3167
Perth,0.9999,0,0.0001,1,FALSE,4,21,17091,2083.333333,2024797.5,0,498684.1568
Perth,0.9999,0,0.0001,1,FALSE,4,22,19116,2083.333333,2024797.5,0,424653.317
Perth,0.9999,0,0.0001,1,FALSE,4,23,21303,2083.333333,2024797.5,0,503198.7173
Perth,0.9999,0,0.0001,1,FALSE,4,24,24867,2083.333333,2024797.5,0,522453.9751
Perth,0.9999,0,0.0001,1,FALSE,4,25,27297,2166.666667,4049595,0,527324.3834
Perth,0.9999,0,0.0001,1,FALSE,4,26,27135,2166.666667,4049595,0,793819.1001
Perth,0.9999,0,0.0001,1,FALSE,4,27,31023,2166.666667,4049595,0,878567.7436
Perth,0.9999,0,0.0001,1,FALSE,4,28,34263,2166.666667,4049595,0,909487.1875
Perth,0.9999,0,0.0001,1,FALSE,4,29,40095,2166.666667,4049595,0,939640.4009
Perth,0.9999,0,0.0001,1,FALSE,4,30,42606,2250,4049595,0,948232.4808
Perth,0.9999,0,0.0001,1,FALSE,4,31,45846,2250,4049595,0,950398.1673
Perth,0.9999,0,0.0001,1,FALSE,4,32,48033,2250,4049595,0,969075.7483
Perth,0.9999,0,0.0001,1,FALSE,4,33,50868,2250,6074392.5,0,972545.2245
Perth,0.9999,0,0.0001,1,FALSE,4,34,54108,2250,6074392.5,0,1.09E+06
Perth,0.9999,0,0.0001,1,FALSE,4,35,60264,2333.333333,6074392.5,0,1.09E+06
Perth,0.9999,0,0.0001,1,FALSE,4,36,65853,2416.666667,8099190,0,1.12E+06
Perth,0.9999,0,0.0001,1,FALSE,4,37,71847,2416.666667,8099190,0,1.14E+06
Perth,0.9999,0,0.0001,1,FALSE,5,1,81,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,5,2,486,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,5,3,567,2000,0,0,0
Perth,0.9999,0,0.0001,1,FALSE,5,4,648,2000,0,0,519.6419271
Perth,0.9999,0,0.0001,1,FALSE,5,5,1215,2000,0,0,20374.99635
Perth,0.9999,0,0.0001,1,FALSE,5,6,1620,2000,0,0,1795.039083
Perth,0.9999,0,0.0001,1,FALSE,5,7,2268,2000,0,0,160019.4287
Perth,0.9999,0,0.0001,1,FALSE,5,8,2916,2000,0,0,184801.7479
Perth,0.9999,0,0.0001,1,FALSE,5,9,3240,2000,0,0,185384.4115
Perth,0.9999,0,0.0001,1,FALSE,5,10,3888,2000,0,0,235752.9852
Perth,0.9999,0,0.0001,1,FALSE,5,11,5508,2000,0,0,389270.9336
Perth,0.9999,0,0.0001,1,FALSE,5,12,6966,2000,0,0,395953.8201
Perth,0.9999,0,0.0001,1,FALSE,5,13,7776,2000,0,0,388040.3033
Perth,0.9999,0,0.0001,1,FALSE,5,14,6723,2000,0,0,387381.8705
Perth,0.9999,0,0.0001,1,FALSE,5,15,8100,2000,0,0,395379.3404
Perth,0.9999,0,0.0001,1,FALSE,5,16,8586,2000,0,0,396369.1336
Perth,0.9999,0,0.0001,1,FALSE,5,17,10692,2000,0,0,399186.7792
Perth,0.9999,0,0.0001,1,FALSE,5,18,11826,2000,0,0,400414.4244
Perth,0.9999,0,0.0001,1,FALSE,5,19,12960,2000,0,0,402685.7715
Perth,0.9999,0,0.0001,1,FALSE,5,20,14337,2000,0,0,407557.2877
Perth,0.9999,0,0.0001,1,FALSE,5,21,15309,2000,0,0,411717.4957
Perth,0.9999,0,0.0001,1,FALSE,5,22,16119,2083.333333,0,0,416087.3934
Perth,0.9999,0,0.0001,1,FALSE,5,23,18792,2083.333333,0,0,421290.8441
Perth,0.9999,0,0.0001,1,FALSE,5,24,19359,2083.333333,0,0,421355.1522
Perth,0.9999,0,0.0001,1,FALSE,5,25,20898,2166.666667,0,0,422318.9751
Perth,0.9999,0,0.0001,1,FALSE,5,26,19683,2166.666667,0,0,420874.1369
Perth,0.9999,0,0.0001,1,FALSE,5,27,21222,2166.666667,0,0,423116.0842
Perth,0.9999,0,0.0001,1,FALSE,5,28,22437,2166.666667,2024797.5,0,434369.5747
Perth,0.9999,0,0.0001,1,FALSE,5,29,24786,2166.666667,2024797.5,0,438370.7978
Perth,0.9999,0,0.0001,1,FALSE,5,30,26568,2166.666667,2024797.5,0,442027.7506
Perth,0.9999,0,0.0001,1,FALSE,5,31,29241,2166.666667,2024797.5,0,453009.4062
Perth,0.9999,0,0.0001,1,FALSE,5,32,30942,2166.666667,4049595,0,460149.6541
Perth,0.9999,0,0.0001,1,FALSE,5,33,32805,2166.666667,4049595,0,535743.3517
Perth,0.9999,0,0.0001,1,FALSE,5,34,35073,2166.666667,4049595,0,466499.8147
Perth,0.9999,0,0.0001,1,FALSE,5,35,39366,2166.666667,4049595,0,488556.137
Perth,0.9999,0,0.0001,1,FALSE,5,36,42687,2166.666667,4049595,0,527863.6426
Perth,0.9999,0,0.0001,1,FALSE,5,37,44874,2250,4049595,0,516155.5903
Perth,0.9999,0,0.001,1,TRUE,1,1,81,2000,0,0,0
Perth,0.9999,0,0.001,1,TRUE,1,2,486,2000,0,0,0
Perth,0.9999,0,0.001,1,TRUE,1,3,567,2000,0,0,0
Perth,0.9999,0,0.001,1,TRUE,1,4,648,2000,0,0,0
Perth,0.9999,0,0.001,1,TRUE,1,5,1134,2000,0,0,0
Perth,0.9999,0,0.001,1,TRUE,1,6,1620,2000,0,0,232.2952637
Perth,0.9999,0,0.001,1,TRUE,1,7,2268,2000,0,0,81967.82201
Perth,0.9999,0,0.001,1,TRUE,1,8,2754,2000,0,0,93580.60045
Perth,0.9999,0,0.001,1,TRUE,1,9,2916,2000,0,0,83768.32246
Perth,0.9999,0,0.001,1,TRUE,1,10,3888,2083.333333,0,0,85404.53591
Perth,0.9999,0,0.001,1,TRUE,1,11,5994,2250,0,0,197086.4834
Perth,0.9999,0,0.001,1,TRUE,1,12,7533,2500,2024797.5,0,162045.5042
Perth,0.9999,0,0.001,1,TRUE,1,13,9072,2916.666667,2024797.5,0,163233.3067
Perth,0.9999,0,0.001,1,TRUE,1,14,8991,2916.666667,2024797.5,0,165532.5689
Perth,0.9999,0,0.001,1,TRUE,1,15,11826,3166.666667,6074392.5,0,207184.9304
Perth,0.9999,0,0.001,1,TRUE,1,16,13851,3250,10123987.5,0,208417.9149
Perth,0.9999,0,0.001,1,TRUE,1,17,15876,3500,16198380,0,212840.7448
Perth,0.9999,0,0.001,1,TRUE,1,18,18468,3583.333333,18223177.5,0,214008.4528
Perth,0.9999,0,0.001,1,TRUE,1,19,19764,3833.333333,26322367.5,0,217783.7582
Perth,0.9999,0,0.001,1,TRUE,1,20,22599,3833.333333,28347165,0,277464.6041
Perth,0.9999,0,0.001,1,TRUE,1,21,24462,4000,3.04E+07,0,269129.5377
Perth,0.9999,0,0.001,1,TRUE,1,22,28431,4250,3.64E+07,0,232282.7504
Perth,0.9999,0,0.001,1,TRUE,1,23,35154,4333.333333,4.25E+07,0,244367.7384
Perth,0.9999,0,0.001,1,TRUE,1,24,42444,5500,4.86E+07,0,309859.5925
Perth,0.9999,0,0.001,1,TRUE,1,25,51597,6083.333333,5.67E+07,0,574048.2116
Perth,0.9999,0,0.001,1,TRUE,1,26,55566,6750,6.07E+07,0,643252.9482
Perth,0.9999,0,0.001,1,TRUE,1,27,62046,7166.666667,8.10E+07,0,815745.5837
Perth,0.9999,0,0.001,1,TRUE,1,28,72576,8833.333333,9.72E+07,0,795637.3515
Perth,0.9999,0,0.001,1,TRUE,1,29,83835,9833.333333,1.17E+08,0,810754.9759
Perth,0.9999,0,0.001,1,TRUE,1,30,94041,10833.33333,1.30E+08,0,849545.0656
Perth,0.9999,0,0.001,1,TRUE,1,31,102708,11583.33333,1.40E+08,0,888492.2205
Perth,0.9999,0,0.001,1,TRUE,1,32,109998,12333.33333,1.50E+08,0,909534.127
Perth,0.9999,0,0.001,1,TRUE,1,33,122310,13333.33333,1.62E+08,0,893024.0662
Perth,0.9999,0,0.001,1,TRUE,1,34,131139,14250,1.94E+08,0,980083.7587
Perth,0.9999,0,0.001,1,TRUE,1,35,150660,15166.66667,2.23E+08,0,966938.1955
Perth,0.9999,0,0.001,1,TRUE,1,36,167751,15916.66667,2.37E+08,0,983920.6865
Perth,0.9999,0,0.001,1,TRUE,1,37,179496,17500,2.43E+08,0,1.15E+06
Perth,0.9999,0,0.001,1,TRUE,2,1,81,2000,0,0,0
Perth,0.9999,0,0.001,1,TRUE,2,2,486,2000,0,0,0
Perth,0.9999,0,0.001,1,TRUE,2,3,567,2000,0,0,0
Perth,0.9999,0,0.001,1,TRUE,2,4,648,2000,0,0,0
Perth,0.9999,0,0.001,1,TRUE,2,5,1053,2083.333333,0,0,0
Perth,0.9999,0,0.001,1,TRUE,2,6,1620,2083.333333,0,0,0
Perth,0.9999,0,0.001,1,TRUE,2,7,2187,2083.333333,0,0,80952.30768
Perth,0.9999,0,0.001,1,TRUE,2,8,2754,2083.333333,0,0,159426.2581
Perth,0.9999,0,0.001,1,TRUE,2,9,3240,2083.333333,0,0,132507.2059
Perth,0.9999,0,0.001,1,TRUE,2,10,4212,2083.333333,0,0,131994.8226
Perth,0.9999,0,0.001,1,TRUE,2,11,5994,2083.333333,0,0,171121.3429
Perth,0.9999,0,0.001,1,TRUE,2,12,7047,2166.666667,0,0,171431.7087
Perth,0.9999,0,0.001,1,TRUE,2,13,8100,2166.666667,0,0,132193.2618
Perth,0.9999,0,0.001,1,TRUE,2,14,6966,2166.666667,2024797.5,0,134001.6367
Perth,0.9999,0,0.001,1,TRUE,2,15,8424,2166.666667,2024797.5,0,173618.9739
Perth,0.9999,0,0.001,1,TRUE,2,16,9477,2250,2024797.5,0,176324.4282
Perth,0.9999,0,0.001,1,TRUE,2,17,11421,2416.666667,2024797.5,0,201290.4185
Perth,0.9999,0,0.001,1,TRUE,2,18,12879,2583.333333,4049595,0,202905.2633
Perth,0.9999,0,0.001,1,TRUE,2,19,13689,2750,4049595,0,263674.9715
Perth,0.9999,0,0.001,1,TRUE,2,20,14337,2833.333333,6074392.5,0,203498.3373
Perth,0.9999,0,0.001,1,TRUE,2,21,14904,2916.666667,8099190,0,205324.3645
Perth,0.9999,0,0.001,1,TRUE,2,22,16281,3083.333333,14173582.5,0,206570.1989
Perth,0.9999,0,0.001,1,TRUE,2,23,18954,3250,14173582.5,0,215049.994
Perth,0.9999,0,0.001,1,TRUE,2,24,20655,3416.666667,16198380,0,219373.1402
Perth,0.9999,0,0.001,1,TRUE,2,25,22194,3666.666667,16198380,0,220948.1488
Perth,0.9999,0,0.001,1,TRUE,2,26,21627,3833.333333,18223177.5,0,221595.9097
Perth,0.9999,0,0.001,1,TRUE,2,27,24381,3833.333333,20247975,0,229537.6752
Perth,0.9999,0,0.001,1,TRUE,2,28,27783,4166.666667,26322367.5,0,253935.3874
Perth,0.9999,0,0.001,1,TRUE,2,29,31833,4416.666667,28347165,0,256032.158
Perth,0.9999,0,0.001,1,TRUE,2,30,36288,4833.333333,3.44E+07,0,265483.2889
Perth,0.9999,0,0.001,1,TRUE,2,31,38799,5000,4.05E+07,0,279576.2608
Perth,0.9999,0,0.001,1,TRUE,2,32,40986,5333.333333,4.45E+07,0,269568.5132
